Name,Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
TCS,27-11-2018,1854,1897.9,1835.35,1895,1890.25,3344839,62355.73
TCS,26-11-2018,1819,1860,1784.5,1846,1846.1,4333177,78578.29
TCS,22-11-2018,1820,1847.6,1809.95,1816.2,1812.55,3194219,58474.41
TCS,21-11-2018,1871,1871.05,1798.55,1813,1812,3840461,69655.54
TCS,20-11-2018,1902,1902,1874.2,1880,1878.25,1190182,22416.74
TCS,19-11-2018,1899,1907.35,1864.3,1902,1902.45,1740628,32786.05
TCS,16-11-2018,1889,1899.8,1870.25,1889,1886.6,1829729,34454.03
TCS,15-11-2018,1864,1899,1857.6,1877,1872.85,1829123,34415.01
TCS,14-11-2018,1925,1929.9,1870,1880,1880.65,2422318,45631.96
TCS,13-11-2018,1915,1939,1903,1936.2,1934.95,1418432,27346.63
TCS,12-11-2018,1908.5,1946.1,1908.5,1917.8,1914.85,2552008,49202.85
TCS,09-11-2018,1961,1961.95,1905,1908,1909.2,2570479,49317.54
TCS,07-11-2018,1940,1949,1937,1941,1942.15,144530,2807.14
TCS,06-11-2018,1894,1937.5,1891,1930,1932.7,1398710,26951.42
TCS,05-11-2018,1910,1927.35,1884.75,1894,1890.85,1713366,32578.1
TCS,02-11-2018,1934.2,1954.6,1905,1913.45,1913.45,1818635,35027.56
TCS,01-11-2018,1943.65,1944.35,1901.3,1928,1935.75,2769759,53144.69
TCS,31-10-2018,1900,1943.9,1875.45,1934.6,1938.15,2769190,53055.67
TCS,30-10-2018,1867,1909.4,1845,1894,1894.8,2404883,45466.41
TCS,29-10-2018,1808.7,1877.95,1784.35,1866,1871,2609483,47821.89
TCS,26-10-2018,1853.9,1853.9,1791.1,1796,1799.1,2285970,41457.37
TCS,25-10-2018,1844,1876.9,1825.05,1845,1853,2507233,46617.06
TCS,24-10-2018,1852.05,1874,1811.1,1865.5,1848.5,2735913,50394.1
TCS,23-10-2018,1888,1898,1837,1847.75,1843.65,2752811,51356.1
TCS,22-10-2018,1914,1916,1886.95,1900.25,1903,1778496,33845.27
TCS,19-10-2018,1929,1929,1870.05,1920,1913.2,3428776,65042.63
TCS,17-10-2018,1970,1989,1920,1930,1929.4,2779207,54066.6
TCS,16-10-2018,1958,1971.9,1935,1964.05,1962.3,2815425,54975.68
TCS,15-10-2018,1940,1955.55,1920,1954.6,1949.5,2638151,51173.23
TCS,12-10-2018,1978,1978,1903,1920,1918.3,9373289,180656.33
TCS,11-10-2018,1985,2013,1941,1995,1979.95,4700256,93290.52
TCS,10-10-2018,2100,2105.95,2029,2044,2043.6,2749573,56726.34
TCS,09-10-2018,2080.35,2107.65,2053.2,2093.2,2091.8,1867130,38949.67
TCS,08-10-2018,2102.65,2122.2,2048.15,2077.4,2077.55,2010154,41710.51
TCS,05-10-2018,2050,2120,2020.9,2100,2102.65,3417624,71054.26
TCS,04-10-2018,2156.6,2156.65,2056.35,2063,2064.8,4762419,99265.39
TCS,03-10-2018,2250.3,2255,2155.6,2156.65,2162.85,3902322,85658.92
TCS,01-10-2018,2190.9,2275.95,2190.35,2250.3,2255.55,3772208,84586.53
TCS,28-09-2018,2178,2190,2158.85,2186,2183.7,2904371,63243.89
TCS,27-09-2018,2141.9,2209.7,2135.8,2185,2188.85,3311802,72050.48
TCS,26-09-2018,2187,2199,2135.1,2147.15,2142.15,1970951,42608.08
TCS,25-09-2018,2204.9,2211.9,2153.8,2183.1,2183.2,2868778,62715.65
TCS,24-09-2018,2115,2210.5,2098.15,2208,2198.45,3032226,65746.7
TCS,21-09-2018,2077,2121,2050.15,2111.9,2103.15,4508530,93946.33
TCS,19-09-2018,2071.9,2089,2066.85,2076,2077.9,1301268,27086.23
TCS,18-09-2018,2073,2078.8,2057.6,2074,2070.75,1456507,30146.09
TCS,17-09-2018,2070,2077.8,2054.55,2072,2074.15,1033857,21371.58
TCS,14-09-2018,2044,2071.55,2018.15,2066.95,2065.4,3642038,74371.3
TCS,12-09-2018,2052.35,2068.9,2040,2045,2043.95,2307661,47282.29
TCS,11-09-2018,2089,2089,2042.2,2045.15,2046.25,3679745,75653.15
TCS,10-09-2018,2084.4,2093.4,2074.25,2084,2080.75,1530539,31896.2
TCS,07-09-2018,2079.3,2084,2065.4,2078.75,2079.85,1312182,27244.47
TCS,06-09-2018,2075,2081.5,2060.3,2074.5,2075.3,2238097,46337.68
TCS,05-09-2018,2100,2107.25,2075.05,2077,2079.25,1681106,35076.59
TCS,04-09-2018,2059.8,2104.75,2056.95,2100,2098.9,4420803,92561.53
TCS,03-09-2018,2084.8,2090,2048.4,2050.3,2052.9,1439711,29838.03
TCS,31-08-2018,2082.3,2092,2074,2078,2078.4,2504554,52147.23
TCS,30-08-2018,2068,2085,2065.5,2081.25,2082.4,2408020,50039.99
TCS,29-08-2018,2072.5,2076.6,2045.6,2073.25,2072,1525867,31510.67
TCS,28-08-2018,2055,2072,2052,2069.95,2069.2,1987983,41061.75
TCS,27-08-2018,2043,2059,2035,2050.05,2050.9,1532702,31447.89
TCS,24-08-2018,2035.1,2046,2031,2041.6,2043,1570533,32068.02
TCS,23-08-2018,2022.8,2038,2020.3,2033.9,2035.1,3046791,61874.61
TCS,21-08-2018,2010.15,2024,2004,2014,2017.65,1376866,27749.04
TCS,20-08-2018,2024,2024,2003.7,2014.15,2009.95,1587032,31921.97
TCS,17-08-2018,2013.85,2021.9,2004,2010,2012.75,1213731,24430.59
TCS,16-08-2018,2000.3,2020.05,1995,2009.1,2008.5,2152065,43224.08
TCS,14-08-2018,1992,2024.6,1982.4,2000,2003.55,3311765,66577.71
TCS,13-08-2018,1997.8,2004.25,1990,1999.5,2000.15,3559575,71121.84
TCS,10-08-2018,1980.95,1996.5,1972.05,1992,1993.1,2784105,55283.17
TCS,09-08-2018,1980,1980.8,1966,1978,1974.35,2060297,40680.73
TCS,08-08-2018,1972,1978.3,1962,1975,1974,1315062,25901
TCS,07-08-2018,1978.2,1979.15,1960.5,1969,1967.35,1353560,26629.08
TCS,06-08-2018,1997,1998.95,1972.25,1975.05,1975.55,1532249,30357.69
TCS,03-08-2018,1956.5,1982.05,1956.5,1978,1979.45,1505131,29704.99
TCS,02-08-2018,1980,1985,1945,1947.5,1948.4,1509287,29588.15
TCS,01-08-2018,1949.95,1981.55,1949.8,1973,1976.5,2425180,47845.08
TCS,31-07-2018,1942,1947,1928,1947,1940.2,2204803,42659.7
TCS,30-07-2018,1943,1954.7,1931.55,1944.3,1944.6,1579251,30673.86
TCS,27-07-2018,1960.85,1964.65,1940.3,1943.75,1943.75,2033977,39632.72
TCS,26-07-2018,1974.95,1985,1955.1,1956,1964.7,3503036,68963.27
TCS,25-07-2018,2001.9,2002,1968.4,1977.5,1981.5,1535492,30391.27
TCS,24-07-2018,2015,2015,1984.15,1996.45,1999,2038423,40738.21
TCS,23-07-2018,2001,2009.95,1986,2001.1,2005.65,2086201,41845.72
TCS,20-07-2018,1984.9,2000,1984,1998.1,1996.6,1934995,38576.31
TCS,19-07-2018,2002.1,2010.45,1970,1986,1981.4,1746318,34651.73
TCS,18-07-2018,2005,2011.7,1993.05,2000,2000.25,2013869,40295.12
TCS,17-07-2018,1989,2009,1981,2000,2002.15,3315492,66130.72
TCS,16-07-2018,1990,1996,1977.45,1988.85,1989.2,2582159,51352.35
TCS,13-07-2018,1975,1997.9,1974,1977.6,1981.1,4148185,82392.4
TCS,12-07-2018,1984,1990.9,1960.5,1973,1971.35,6921701,136531.73
TCS,11-07-2018,1900,1998,1894.15,1970,1979.9,22903802,447081.05
TCS,10-07-2018,1898,1898.9,1870.75,1876.05,1875.1,5303302,99797.05
TCS,09-07-2018,1924,1924.4,1876.5,1884.2,1883,6151747,116154.12
TCS,06-07-2018,1882.85,1921,1881.65,1917.75,1912.95,3713781,70846.08
TCS,05-07-2018,1873,1887.5,1862.1,1883.8,1880.3,2472571,46344.08
TCS,04-07-2018,1879.9,1879.9,1857.15,1867,1866.15,2700614,50328.86
TCS,03-07-2018,1859.95,1879.9,1857.05,1874.25,1874.05,3242233,60699.85
TCS,02-07-2018,1852,1857.8,1841.1,1854.05,1851.35,2650290,49083.43
TCS,29-06-2018,1844.9,1867.4,1842.3,1844.95,1847.75,3506276,64909.78
TCS,28-06-2018,1865,1871,1826.3,1844.1,1842.7,4888125,90246.22
TCS,27-06-2018,1860,1885.15,1851.25,1857.5,1858,4081208,76339.23
TCS,26-06-2018,1823,1861,1821,1852.05,1852,4679712,86224.56
TCS,25-06-2018,1811.9,1822.35,1806,1817.75,1819.25,2083217,37862.79
TCS,22-06-2018,1827,1827,1799.55,1809,1809.8,2949458,53396.27
TCS,21-06-2018,1832,1832,1817.6,1820,1819.35,2910659,53056.44
TCS,20-06-2018,1832,1836.3,1818.6,1820,1822.45,3107695,56829.69
TCS,19-06-2018,1822.15,1839,1821,1822.9,1824.5,3245034,59378.62
TCS,18-06-2018,1867.95,1867.95,1822.15,1824,1829,4674987,86059.56
TCS,15-06-2018,1800,1847.1,1788.6,1840,1840.05,9183574,167455.44
TCS,14-06-2018,1830,1832.3,1784,1784.95,1787.55,3819998,68587.71
TCS,13-06-2018,1816,1831.65,1798,1824,1824.1,5370983,97653.81
TCS,12-06-2018,1757,1785,1753,1781.05,1781,4608875,81739.48
TCS,11-06-2018,1747.1,1763,1743,1750.9,1749.7,2179378,38194.63
TCS,08-06-2018,1735,1757.3,1735,1742.95,1747.1,2582138,45150.97
TCS,07-06-2018,1725,1749,1723.8,1734.05,1735.55,2414762,41968.46
TCS,06-06-2018,1723,1734.9,1715.2,1725,1725.75,2236512,38598.75
TCS,05-06-2018,1744,1751.9,1711.15,1723,1721.6,2449568,42350.01
TCS,04-06-2018,1745,1749,1712.6,1742,1744.25,1681483,29093.94
TCS,01-06-2018,1754,1757.5,1716.3,1732,1732.45,1603856,27943.86
TCS,31-05-2018,1734,1759.05,1726.1,1748.85,1741.05,5049371,87982.5
TCS,30-05-2018,3509.05,3533,3482.5,3507.5,3514.1,1889553,66302.44
TCS,29-05-2018,3529.9,3544,3488,3519.95,3523.5,1762656,62000.08
TCS,28-05-2018,3616.5,3616.5,3486,3499.35,3502.05,1858399,65348.28
TCS,25-05-2018,3625,3674.8,3572.55,3589.9,3585.8,1884886,68480.01
TCS,24-05-2018,3510,3615,3502.35,3610.75,3603.7,1481158,53020.87
TCS,23-05-2018,3525,3545,3481,3498.95,3495.1,753649,26481.98
TCS,22-05-2018,3558,3574.95,3493.7,3514.4,3508.9,928708,32694.53
TCS,21-05-2018,3528.7,3592,3518.05,3551.8,3556.75,1723089,61465.18
TCS,18-05-2018,3480.8,3517.7,3458,3495,3502.05,937498,32698.61
TCS,17-05-2018,3512.95,3533.15,3476,3480.8,3491.8,1484024,52084.64
TCS,16-05-2018,3479.95,3509,3475.25,3497,3493.9,824225,28800.12
TCS,15-05-2018,3450,3495.8,3433.7,3487,3482.4,976445,33960.47
TCS,14-05-2018,3457,3471,3410.8,3440,3433.55,1216947,41714.6
TCS,11-05-2018,3454.2,3485,3442.5,3461,3456.95,1313938,45476.37
TCS,10-05-2018,3502.95,3511.15,3440.2,3446.3,3451.25,1929339,67113.81
TCS,09-05-2018,3440.2,3494.75,3440.2,3488.5,3489.3,1307525,45514.23
TCS,08-05-2018,3434.7,3486.5,3396.7,3440.2,3441.2,1496410,51593.22
TCS,07-05-2018,3490,3490,3410.9,3428,3420.95,1742213,59904.35
TCS,04-05-2018,3492,3497,3470,3479,3480.75,1173622,40902.42
TCS,03-05-2018,3509.8,3526,3470.4,3481.75,3481.85,1880775,65856.82
TCS,02-05-2018,3530.5,3532.2,3471.3,3500,3499.75,1579023,55218.26
TCS,30-04-2018,3451.95,3549,3437.6,3529,3532.1,1729279,60932.2
TCS,27-04-2018,3525,3544,3420,3458,3451.95,2250665,78221.68
TCS,26-04-2018,3467,3560,3467,3523.95,3539.25,6067517,214112.74
TCS,25-04-2018,3385,3483,3365.05,3466,3470.25,4098287,141195.85
TCS,24-04-2018,3410,3443.15,3342.5,3380,3385.65,4157168,140749.38
TCS,23-04-2018,3424,3557.9,3389.55,3395.9,3408.65,7592955,264086.57
TCS,20-04-2018,3250,3422.35,3240,3414,3402.45,9232831,309398.51
TCS,19-04-2018,3179.9,3217.2,3165.75,3191.15,3191.15,2410476,76907.75
TCS,18-04-2018,3166,3193.45,3145.85,3162.7,3159.1,1216533,38522.32
TCS,17-04-2018,3187.65,3194.95,3147.2,3163.6,3166.6,1650862,52263.2
TCS,16-04-2018,3116,3199.95,3110.75,3185.05,3187.65,3135137,99364.61
TCS,13-04-2018,3150,3240.8,3132.1,3145.5,3153.3,4089559,130104.04
TCS,12-04-2018,3010,3150,3007.95,3136,3139.25,3057180,95270.47
TCS,11-04-2018,2950.6,3025,2945.6,3010,3014.15,1562208,46673.84
TCS,10-04-2018,2925.7,2957.25,2925.7,2933.4,2937.6,592266,17433.81
TCS,09-04-2018,2939.7,2963.5,2915,2925.05,2923.9,617933,18147.96
TCS,06-04-2018,2954,2960,2926.55,2939.7,2950.3,564509,16617.4
TCS,05-04-2018,2926.55,2963.75,2920.35,2954.1,2957.95,904712,26684.99
TCS,04-04-2018,2929.45,2934,2892,2906.9,2910.9,1420910,41418.24
TCS,03-04-2018,2892.1,2929.9,2892.1,2908.4,2911.25,968645,28167.43
TCS,02-04-2018,2840,2914,2840,2903,2909.65,831494,24021.39
TCS,28-03-2018,2835.9,2875,2825,2849.35,2849.15,3432827,97984.21
TCS,27-03-2018,2825,2863,2823.05,2843.8,2847.7,1247287,35492.78
TCS,26-03-2018,2819,2827.4,2781.55,2817,2817,1482105,41681.65
TCS,23-03-2018,2802,2834.1,2798.05,2809.2,2818.15,1827061,51464.39
TCS,22-03-2018,2859.95,2875.95,2822.55,2824,2831.35,1163047,33072.11
TCS,21-03-2018,2872.5,2884.3,2850,2856.1,2856.75,1953839,55992.39
TCS,20-03-2018,2820,2873.2,2819,2870,2864.85,2012492,57401.63
TCS,19-03-2018,2829,2848,2820,2828.75,2831,1744970,49425.94
TCS,16-03-2018,2868.8,2872,2805,2828,2825.7,3598741,101999.79
TCS,15-03-2018,2895,2902.55,2855.6,2867,2869.7,1174453,33788.1
TCS,14-03-2018,2892.95,2923.05,2875.05,2887.85,2886.9,1834334,53188.8
TCS,13-03-2018,2924.9,2939.7,2872,2886.1,2886.8,44033577,1268361.56
TCS,12-03-2018,3043,3083.9,3035.5,3046.95,3052.15,1045670,32006.69
TCS,09-03-2018,3005,3063.2,2977.2,3035,3034.1,936218,28373.81
TCS,08-03-2018,3054.9,3054.9,2987.5,3001.85,3003.95,975913,29449.17
TCS,07-03-2018,3070,3089,3018.5,3028.7,3027.45,958886,29200.78
TCS,06-03-2018,3122,3127,3030.15,3041,3042.8,953382,29434.03
TCS,05-03-2018,3049,3113.65,3032.95,3103,3105.85,1429084,43955.23
TCS,01-03-2018,3049,3061.2,3020,3033,3037.7,859062,26134.81
TCS,28-02-2018,3035,3063.95,3021.45,3033.4,3035.05,1353432,41146.52
TCS,27-02-2018,3041,3078.55,3032,3042,3042.35,858900,26234.43
TCS,26-02-2018,3075,3089.95,3021.2,3025.6,3031.7,681941,20758.94
TCS,23-02-2018,3050,3089,2992.1,3078,3075.8,1681250,51189.36
TCS,22-02-2018,3052,3079,3022.5,3040.05,3050.2,1731505,52773.42
TCS,21-02-2018,2974,3062.6,2960.05,3042.35,3042.3,1544614,46589.38
TCS,20-02-2018,2928,2985.05,2927.9,2943,2944.75,944534,27951.26
TCS,19-02-2018,2945,2953.3,2895.2,2923.65,2923.6,784112,22959.55
TCS,16-02-2018,2923,2999.6,2923,2931,2933.05,1257878,37302.56
TCS,15-02-2018,2931.95,2943,2905.1,2922,2925.85,1232618,36059.54
TCS,14-02-2018,2970,2974.45,2892.5,2900,2911.8,1423766,41853.67
TCS,12-02-2018,2978.3,3023.35,2955.55,2960.15,2967.3,987281,29434.08
TCS,09-02-2018,2950,2994,2896.65,2978.3,2971.7,1051229,30910.37
TCS,08-02-2018,2979.75,3027.6,2959,2966.2,2974.2,1377502,41327.16
TCS,07-02-2018,3027,3031,2947.45,2959,2955.05,1090162,32435.12
TCS,06-02-2018,3010,3077.15,2985,3000,2997.25,1328653,40137.44
TCS,05-02-2018,3110,3188,3076.85,3110,3103.2,1378871,43003.56
TCS,02-02-2018,3120,3190,3103.45,3153,3153.65,1228245,38901.63
TCS,01-02-2018,3124,3190,3088.8,3150,3138.6,1200315,37764.74
TCS,31-01-2018,3137,3150,3098.6,3111.15,3112.35,1521607,47461.05
TCS,30-01-2018,3180,3203.8,3143.7,3152.15,3152.85,787379,24932.03
TCS,29-01-2018,3131.4,3225,3122,3199.25,3198.85,1570530,50196.39
TCS,25-01-2018,3175,3179.8,3081,3133,3121.05,1916922,59866.62
TCS,24-01-2018,3090,3259.05,3082.65,3174.95,3174.6,2810769,89651.88
TCS,23-01-2018,3114.95,3142.35,3090.05,3097.9,3102,1619805,50408.79
TCS,22-01-2018,2961,3134.7,2922,3090,3116.4,2183555,66645.66
TCS,19-01-2018,2930.55,2982,2903.65,2974.85,2959.3,910000,26670.01
TCS,18-01-2018,2897,2933,2868.05,2926.55,2918.2,1104739,31997.12
TCS,17-01-2018,2870,2925,2862.15,2895,2888.95,2140403,62079.46
TCS,16-01-2018,2756,2861.65,2750.55,2860,2850.85,2133876,60484.65
TCS,15-01-2018,2777.15,2808,2735.05,2737.4,2746.1,728607,20170.15
TCS,12-01-2018,2805,2805,2740.55,2769.9,2776.35,1680157,46444.23
TCS,11-01-2018,2810,2821.9,2782.2,2792.5,2790.5,1260524,35251.61
TCS,10-01-2018,2711,2816,2694.65,2803,2806.6,1682925,46504.24
TCS,09-01-2018,2715,2721,2676.55,2708.95,2709,1074698,29055.11
TCS,08-01-2018,2700,2726.85,2681.85,2708.8,2714.4,621110,16830.46
TCS,05-01-2018,2650,2699.5,2650,2695,2689.2,576853,15488.21
TCS,04-01-2018,2650,2662,2640,2650,2657.1,456541,12098.07
TCS,03-01-2018,2632,2669,2631.2,2639,2638.65,628560,16651.86
TCS,02-01-2018,2660,2669.6,2620.2,2631,2631.2,960145,25358
TCS,01-01-2018,2682.3,2694.8,2635,2650,2645.6,675880,17944.18
TCS,29-12-2017,2623.1,2708.9,2618.55,2700,2701.2,1304771,34940.69
TCS,28-12-2017,2608.8,2653.5,2605.65,2631,2626.95,1302544,34262.57
TCS,27-12-2017,2649.45,2658.5,2610.5,2617,2619.9,369642,9729.74
TCS,26-12-2017,2686,2689.75,2631.6,2650.35,2649.45,1087893,28868.39
TCS,22-12-2017,2604,2663.9,2590.2,2640,2646.75,1832832,48319.49
TCS,21-12-2017,2587,2608,2580.05,2582.1,2595.7,646824,16785.69
TCS,20-12-2017,2582,2592.75,2550.65,2592,2588.95,788785,20300.2
TCS,19-12-2017,2576,2597.8,2564.7,2577.4,2575.3,900976,23273.87
TCS,18-12-2017,2537,2588.95,2494.35,2576.6,2580.5,1090332,27787.74
TCS,15-12-2017,2563.75,2584.45,2536.85,2543.95,2545.6,1359069,34695.92
TCS,14-12-2017,2632,2632,2531.1,2558.2,2557.8,2752075,70420
TCS,13-12-2017,2611.4,2651.45,2601,2633.5,2628.4,1480729,38973.86
TCS,12-12-2017,2661,2662,2607.4,2609.55,2612.15,941123,24696.38
TCS,11-12-2017,2608.35,2672.65,2608.35,2670,2661.1,504001,13282.69
TCS,08-12-2017,2618,2645,2597,2600,2601.5,692774,18162.37
TCS,07-12-2017,2632.3,2645.95,2615,2617.95,2617.25,663150,17398.57
TCS,06-12-2017,2636,2645,2612.85,2635,2633.3,703759,18491.08
TCS,05-12-2017,2631,2651.7,2628.15,2633,2635.55,583957,15423.08
TCS,04-12-2017,2622,2658.5,2602.95,2630,2632.35,629552,16556.23
TCS,01-12-2017,2635,2668,2621.5,2630,2629.95,515572,13651.04
TCS,30-11-2017,2653.65,2666.95,2623,2635,2637,2149981,56789
TCS,29-11-2017,2677.5,2693,2650,2653.65,2658.15,723766,19358.56
TCS,28-11-2017,2686,2702.4,2670,2681.05,2685.3,455858,12213.42
TCS,27-11-2017,2688,2695.9,2662.2,2683.05,2685.85,928393,24868.4
TCS,24-11-2017,2682,2702.9,2673.1,2688.2,2688.05,1143756,30747.1
TCS,23-11-2017,2681,2693,2669,2676.55,2681.25,396735,10649.38
TCS,22-11-2017,2673,2709.7,2672.4,2681.4,2680.65,911312,24522.35
TCS,21-11-2017,2701,2701,2666,2670.25,2672.95,763870,20460.45
TCS,20-11-2017,2715,2726.9,2695.3,2697.9,2703.45,507249,13746.33
TCS,17-11-2017,2748.1,2748.1,2703.6,2708.2,2707.3,662732,18025.58
TCS,16-11-2017,2710,2763,2686.95,2739.9,2746.65,826741,22603.13
TCS,15-11-2017,2706,2755,2701.35,2710,2705.3,3335417,91281.29
TCS,14-11-2017,2756.55,2756.55,2707.5,2710,2714.6,828626,22527.15
TCS,13-11-2017,2702.05,2777.4,2702.05,2756.55,2758.95,748498,20638.09
TCS,10-11-2017,2722.2,2726,2693.35,2710,2708.75,678283,18360.07
TCS,09-11-2017,2750,2750,2719.3,2740,2736.4,576216,15744.63
TCS,08-11-2017,2723,2759,2718.25,2737,2735,701126,19219.35
TCS,07-11-2017,2670,2768,2666.05,2710,2710.05,1348446,36656.65
TCS,06-11-2017,2620,2671.8,2611.75,2660.15,2665.55,688500,18187.52
TCS,03-11-2017,2632.4,2636.7,2602.8,2622,2620.1,333443,8735.41
TCS,02-11-2017,2608.5,2674,2606.75,2623.05,2626.15,734211,19381.59
TCS,01-11-2017,2624,2626.85,2578.85,2607.75,2602.85,370941,9621.75
TCS,31-10-2017,2601.3,2640,2601.3,2618.75,2624,796317,20925.79
TCS,30-10-2017,2586,2620,2581.7,2615.1,2616.2,568626,14822.9
TCS,27-10-2017,2538,2593.15,2530.3,2580,2584.3,704635,18090.75
TCS,26-10-2017,2535.1,2569.15,2517.9,2531.7,2538.85,1503776,38213.29
TCS,25-10-2017,2578.5,2614,2555,2560,2559.9,552553,14259.52
TCS,24-10-2017,2620,2620.9,2569.05,2575,2578.4,669510,17280.89
TCS,23-10-2017,2584,2629,2547.45,2590,2587.9,943044,24510.29
TCS,19-10-2017,2592,2595.8,2571,2583.4,2583.9,43411,1120.86
TCS,18-10-2017,2595,2613.65,2580,2592,2586.6,757072,19594.82
TCS,17-10-2017,2585,2614.95,2577.55,2594.6,2594.55,721508,18747.43
TCS,16-10-2017,2555.05,2590,2555.05,2587,2584.4,609295,15706.77
TCS,13-10-2017,2548.2,2608.95,2523,2559.75,2558.6,2033160,52092.88
TCS,12-10-2017,2513,2555,2507,2546.9,2548.2,2503178,63317.34
TCS,11-10-2017,2460,2514.45,2456.75,2500,2500.35,763873,19053.65
TCS,10-10-2017,2455,2469.95,2451.25,2453.4,2459.25,611005,15029.2
TCS,09-10-2017,2441.05,2467.95,2441.05,2449.1,2454.1,886808,21795.29
TCS,06-10-2017,2430,2455,2428.05,2451,2446.65,694594,16972.4
TCS,05-10-2017,2441,2443.45,2424.4,2430,2429.6,842343,20510.78
TCS,04-10-2017,2449.6,2454,2425,2442,2442.3,650389,15872.5
TCS,03-10-2017,2440,2454.3,2427.05,2452,2448.45,961503,23469.06
TCS,29-09-2017,2479,2484,2421.5,2437.6,2435.95,992507,24370.25
TCS,28-09-2017,2494.7,2514,2452,2472.75,2476.45,2166433,53738.2
TCS,27-09-2017,2490,2512.2,2473.75,2495.1,2495,1005178,25086.34
TCS,26-09-2017,2510,2526.4,2466,2475,2474.65,724615,18012.39
TCS,25-09-2017,2496.55,2534,2492.75,2510,2510.75,799779,20115.28
TCS,22-09-2017,2519.9,2526.9,2492,2509,2503.6,1217698,30542.5
TCS,21-09-2017,2491.05,2541,2480,2525,2524.9,1219370,30605.45
TCS,20-09-2017,2514,2514,2474.3,2496,2493.55,667321,16588.85
TCS,19-09-2017,2505,2505,2491.5,2498,2498.25,391377,9770.93
TCS,18-09-2017,2504.95,2518.95,2489.25,2505,2499.05,363300,9092.33
TCS,15-09-2017,2499,2517,2485,2504,2506.05,1472036,36850.86
TCS,14-09-2017,2482,2497.6,2471.9,2485,2486.95,540755,13433.42
TCS,13-09-2017,2500,2531.65,2475.2,2492.7,2489.2,639490,16015.9
TCS,12-09-2017,2473.9,2497,2457,2497,2488.45,698230,17243.6
TCS,11-09-2017,2471.2,2482.95,2450,2455,2454.45,366382,9025.4
TCS,08-09-2017,2453.75,2474,2452.55,2465.15,2470.6,510567,12591.26
TCS,07-09-2017,2458,2468.4,2451.05,2460,2460.1,435318,10702.73
TCS,06-09-2017,2468.15,2474.85,2450,2453,2453.2,614382,15081.66
TCS,05-09-2017,2460,2490,2437.05,2484.65,2484.35,582997,14359.97
TCS,04-09-2017,2453.1,2461,2438,2457,2456.2,531272,13027.11
TCS,01-09-2017,2480,2498.05,2436.55,2460.6,2456.45,851165,20877.7
TCS,31-08-2017,2485,2504.4,2466.65,2498,2496.35,892332,22218.3
TCS,30-08-2017,2481,2490,2460.1,2485,2484.55,485391,12030.21
TCS,29-08-2017,2482,2496,2463.95,2475.05,2470.85,656301,16230.11
TCS,28-08-2017,2504.6,2505.4,2461,2491,2487.3,1018398,25253.79
TCS,24-08-2017,2497.7,2517.95,2486.15,2498.05,2496.6,811954,20264.87
TCS,23-08-2017,2505,2516.8,2473.15,2491.6,2489.45,781136,19430.94
TCS,22-08-2017,2523,2539.5,2492,2500,2497.55,565663,14232.52
TCS,21-08-2017,2505.5,2549,2494.3,2513.2,2528.8,1152417,29209.42
